FQ;FCLTY;OWNER;TABLE_NAME;COLUMN_NAME;DATA_TYPE;LENGTH;PRECISION;SCALE;NULLABLE;COLUMN_ID
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerConsumption;OrderNumber;nvarchar;120;0;0;;16
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerConsumption;OrdersUID;uniqueidentifier;16;0;0;;8
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerConsumption;PhaseUID;uniqueidentifier;16;0;0;;10
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerConsumption;SAGUID;nvarchar;200;0;0;;14
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerConsumption;TimeInEffectivity;datetime;8;23;3;;13
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerConsumption;TransactionCode;int;4;10;0;;12
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ActiveTF;bit;1;1;0;;33
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ActualContainerQuantity;decimal;13;23;8;;14
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;BarCodeValue;nvarchar;360;0;0;;3
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;CheckBy;nvarchar;400;0;0;;21
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ContainerItemsUID;uniqueidentifier;16;0;0;;1
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ContainerNumber;int;4;10;0;;6
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ContainerQuantity;decimal;13;23;8;;12
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ContainerSealedTF;bit;1;1;0;;37
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ContainerStateUID;int;4;10;0;;16
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ContainerTypesUID;int;4;10;0;;17
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ContainerUOMUID;uniqueidentifier;16;0;0;;7
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ContainersUID;uniqueidentifier;16;0;0;;4
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ContainersVersionNo;int;4;10;0;;5
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;CreatedByOperator;nvarchar;400;0;0;;20
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;DeletedTF;bit;1;1;0;;36
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;EquipmentUID;uniqueidentifier;16;0;0;;39
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;InternalVersionNo;int;4;10;0;;2
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;LastReviewDate;datetime;8;23;3;;22
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;LocationUID;uniqueidentifier;16;0;0;;25
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;NextRetestDate;datetime;8;23;3;;24
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;NextReviewDate;datetime;8;23;3;;23
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;PalletBarcode;nvarchar;360;0;0;;30
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;PalletNumber;nvarchar;60;0;0;;29
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;PalletUID;uniqueidentifier;16;0;0;;27
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;PalletVersionNo;int;4;10;0;;28
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ParentContainerUID;uniqueidentifier;16;0;0;;9
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ParentContainerVersionNo;int;4;10;0;;10
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;Potency;decimal;13;23;8;;18
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ReceivedQuantity;decimal;13;23;8;;13
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ReturnedToInventoryTF;bit;1;1;0;;43
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;SAGUID;varchar;50;0;0;;34
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;SampleContainerTF;bit;1;1;0;;8
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;ScaleUID;uniqueidentifier;16;0;0;;38
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;SpecificGravity;decimal;13;23;8;;19
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;TareWeight;decimal;13;23;8;;15
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;TimeInEffectivity;datetime;8;23;3;;31
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;TimeOutEffectivity;datetime;8;23;3;;32
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;TransactionCode;int;4;10;0;;35
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;UserDefinePostValue1;nvarchar;400;0;0;;41
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;UserDefinePreValue1;nvarchar;400;0;0;;40
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;UserDefineValue;nvarchar;400;0;0;;42
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;VesselTypeUID;uniqueidentifier;16;0;0;;26
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ContainerItems;WeighedManuallyTF;bit;1;1;0;;11
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;ActiveTF;bit;1;1;0;;20
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;ActualTotalLotQuantity;decimal;13;23;8;;10
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;ArchivedTF;bit;1;1;0;;30
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;ContainerStateUID;int;4;10;0;;11
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;ContainerTypesUID;int;4;10;0;;12
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;ContainerUOMUID;uniqueidentifier;16;0;0;;7
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;ContainersUID;uniqueidentifier;16;0;0;;1
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;DeletedTF;bit;1;1;0;;28
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;InternalVersionNo;int;4;10;0;;2
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;LastReviewDate;datetime;8;23;3;;15
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;LotNumber;nvarchar;200;0;0;;3
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;MasterBarcodeValue;nvarchar;360;0;0;;4
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;MaterialUID;uniqueidentifier;16;0;0;;5
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;MaterialVersionNo;int;4;10;0;;6
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;NextRetestDate;datetime;8;23;3;;17
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;NextReviewDate;datetime;8;23;3;;16
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;Operator;nvarchar;400;0;0;;31
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;Potency;decimal;13;23;8;;13
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;ProductionComponentUID;uniqueidentifier;16;0;0;;24
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;ProductionOrderUID;uniqueidentifier;16;0;0;;22
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;ProductionPhaseUID;uniqueidentifier;16;0;0;;23
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;ReceivedDate;datetime;8;23;3;;29
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;SAGUID;varchar;50;0;0;;21
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;SpecificGravity;decimal;13;23;8;;14
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;TimeInEffectivity;datetime;8;23;3;;18
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;TimeOutEffectivity;datetime;8;23;3;;19
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;TotalLotQuantityReceived;decimal;13;23;8;;9
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;TotalNumberOfContainers;int;4;10;0;;8
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;TransactionCode;int;4;10;0;;27
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;VendorLotNumber;nvarchar;200;0;0;;26
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_Containers;VendorUID;uniqueidentifier;16;0;0;;25
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CostCenterLinkage;ActiveTF;bit;1;1;0;;9
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CostCenterLinkage;ContainerItemsUID;uniqueidentifier;16;0;0;;7
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CostCenterLinkage;ContainerItemsVersionNo;int;4;10;0;;8
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CostCenterLinkage;ContainersUID;uniqueidentifier;16;0;0;;5
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CostCenterLinkage;ContainersVersionNo;int;4;10;0;;6
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CostCenterLinkage;CostCenterLinkUID;uniqueidentifier;16;0;0;;1
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CostCenterLinkage;CostCenterUID;uniqueidentifier;16;0;0;;3
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CostCenterLinkage;CostCenterVersionNo;int;4;10;0;;4
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CostCenterLinkage;InternalVersionNo;int;4;10;0;;2
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributeDefinitions;ActiveTF;bit;1;1;0;;9
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributeDefinitions;CustomLotAttributeDefinitionsUID;uniqueidentifier;16;0;0;;1
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributeDefinitions;CustomValues;varchar;4000;0;0;;12
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributeDefinitions;DataType;nvarchar;100;0;0;;6
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributeDefinitions;DeletedTF;bit;1;1;0;;11
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributeDefinitions;InternalVersionNo;int;4;10;0;;2
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributeDefinitions;LongDescription;nvarchar;200;0;0;;4
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributeDefinitions;RequiredTF;bit;1;1;0;;5
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributeDefinitions;SAGUID;varchar;50;0;0;;10
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributeDefinitions;ShortDescription;nvarchar;40;0;0;;3
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributeDefinitions;TimeInEffectivity;datetime;8;23;3;;7
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributeDefinitions;TimeOutEffectivity;datetime;8;23;3;;8
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributes;ActiveTF;bit;1;1;0;;10
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributes;ContainerUID;uniqueidentifier;16;0;0;;4
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributes;CustomAttributeDefinitionUID;uniqueidentifier;16;0;0;;5
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributes;CustomAttributeDefinitionVersionNo;int;4;10;0;;6
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributes;CustomAttributeValue;nvarchar;510;0;0;;7
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributes;CustomLotAttributesUID;uniqueidentifier;16;0;0;;1
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributes;DeletedTF;bit;1;1;0;;13
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributes;InternalVersionNo;int;4;10;0;;2
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributes;LotUID;uniqueidentifier;16;0;0;;3
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributes;Operator;nvarchar;400;0;0;;12
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributes;SAGUID;varchar;50;0;0;;11
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributes;TimeInEffectivity;datetime;8;23;3;;8
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_CustomLotAttributes;TimeOutEffectivity;datetime;8;23;3;;9
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_FieldMap;Display;nvarchar;200;0;0;;4
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_FieldMap;Field;nvarchar;200;0;0;;3
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_FieldMap;FieldMapId;uniqueidentifier;16;0;0;;1
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_FieldMap;FieldType;int;4;10;0;;6
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_FieldMap;GroupByTableName;nvarchar;200;0;0;;13
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_FieldMap;IdField;nvarchar;200;0;0;;8
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_FieldMap;OrderTableField;nvarchar;200;0;0;;7
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_FieldMap;TableName;nvarchar;200;0;0;;2
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_FieldMap;UseInGroupByTF;bit;1;1;0;;12
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_FieldMap;ViewDisplay;nvarchar;200;0;0;;5
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_FieldMap;isDropDown;int;4;10;0;;9
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_FieldMap;xmlPlural;nvarchar;200;0;0;;10
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_FieldMap;xmlSingular;nvarchar;200;0;0;;11
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_POStates;ActiveTF;bit;1;1;0;;5
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_POStates;DeletedTF;bit;1;1;0;;9
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_POStates;InternalVersionNo;int;4;10;0;;2
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_POStates;LongDescription;nvarchar;900;0;0;;4
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_POStates;POStatesUID;decimal;9;10;0;;1
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_POStates;SAGUID;varchar;50;0;0;;8
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_POStates;ShortDescription;nvarchar;64;0;0;;3
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_POStates;TimeInEffectivity;datetime;8;23;3;;6
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_POStates;TimeOutEffectivity;datetime;8;23;3;;7
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ShippingMethods;ActiveTF;bit;1;1;0;;9
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ShippingMethods;DeletedTF;bit;1;1;0;;8
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ShippingMethods;InternalVersionNo;int;4;10;0;;2
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ShippingMethods;Operator;nvarchar;400;0;0;;6
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ShippingMethods;SAGUID;varchar;50;0;0;;7
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ShippingMethods;ShippingDescription;nvarchar;900;0;0;;3
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ShippingMethods;ShippingMethodUID;uniqueidentifier;16;0;0;;1
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ShippingMethods;TimeInEffectivity;datetime;8;23;3;;4
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_ShippingMethods;TimeOutEffectivity;datetime;8;23;3;;5
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_VesselTypes;ActiveTF;bit;1;1;0;;7
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_VesselTypes;BarcodeValue;nvarchar;360;0;0;;10
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_VesselTypes;ContainerTrackedTF;bit;1;1;0;;11
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_VesselTypes;DeletedTF;bit;1;1;0;;8
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_VesselTypes;InternalVersionNo;int;4;10;0;;2
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_VesselTypes;LongDescription;nvarchar;900;0;0;;4
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_VesselTypes;SAGUID;varchar;50;0;0;;9
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_VesselTypes;ShortDescription;nvarchar;200;0;0;;3
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_VesselTypes;TimeInEffectivity;datetime;8;23;3;;5
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_VesselTypes;TimeOutEffectivity;datetime;8;23;3;;6
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;IM_VesselTypes;VesselTypeUID;uniqueidentifier;16;0;0;;1
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;ActiveIngredientTF;bit;1;1;0;;18
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;ActiveTF;bit;1;1;0;;27
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;ActualEndDate;smalldatetime;4;16;0;;15
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;ActualStartDate;smalldatetime;4;16;0;;13
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;AdjustOnPotencyChangeTF;bit;1;1;0;;22
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;AdjustedQuantity;decimal;13;23;8;;8
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;AdjustmentPotency;decimal;13;23;8;;9
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;AllowMaterialSubstitutionTF;bit;1;1;0;;17
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;BomItemsUID;uniqueidentifier;16;0;0;;1
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;ChargingCompleteTF;bit;1;1;0;;21
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;ChargingSequence;int;4;10;0;;16
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;CheckedIn;bit;1;1;0;;28
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;DeletedTF;bit;1;1;0;;26
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;DestinationLocationUID;uniqueidentifier;16;0;0;;30
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;DispenseCompleteTF;bit;1;1;0;;20
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;EndDate;smalldatetime;4;16;0;;14
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;ExcipientIngredientTF;bit;1;1;0;;19
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;InternalVersionNo;int;4;10;0;;2
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;ItemStatus;int;4;10;0;;3
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;MaterialUID;uniqueidentifier;16;0;0;;5
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;MaterialVersionNo;int;4;10;0;;6
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;OrderUID;uniqueidentifier;16;0;0;;4
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;Quantity;decimal;13;23;8;;7
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;QuantityEvaluatedTF;bit;1;1;0;;10
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;SAGUID;varchar;50;0;0;;25
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;StartDate;smalldatetime;4;16;0;;12
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;TimeInEffectivity;datetime;8;23;3;;23
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;TimeOutEffectivity;datetime;8;23;3;;24
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;TransactionCode;int;4;10;0;;29
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMItems;UOMUID;uniqueidentifier;16;0;0;;11
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMMaster;ActiveProductionVersionTF;bit;1;1;0;;15
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMMaster;ActiveTF;bit;1;1;0;;19
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMMaster;AllowAdjustmentsTF;bit;1;1;0;;8
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMMaster;BOMMasterUID;uniqueidentifier;16;0;0;;1
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMMaster;DeletedTF;bit;1;1;0;;18
MSSQL_YK2MESDB01_DMI_MANU32;0003;DMI_Manu32.dbo;OM_BOMMaster;EffectiveOnDate;smalldatetime;4;16;0;;10
