"FQ","FCLTY","OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,BATCH_SIGMA_FLG,CHAR,"1",,,N,"11"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_AVG_LL,NUMBER,"22","8","3",N,"14"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_BATCH_SIGMA,NUMBER,"22","7","2",N,"16"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,SAMPLING_TOLERANCE,NUMBER,"22","5","0",N,"5"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_Q_LSL_LL,NUMBER,"22","8","3",N,"17"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_SAMPLE_Q_USL_REF,NUMBER,"22","7","2",N,"50"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,BATCH_AVG_UL,NUMBER,"22","7","3",N,"5"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_LIMIT_FLG,CHAR,"1",,,N,"14"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_Q_LSL_FLG,CHAR,"1",,,N,"19"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_SAMPLE_AVG_LL,NUMBER,"22","7","2",N,"28"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_UL,NUMBER,"22","7","3",N,"23"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,BATCH,VARCHAR2,"50",,,N,"1"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_SAMPLE_AVG_FLG,CHAR,"1",,,N,"48"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_SIGMA_FLG,CHAR,"1",,,N,"21"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,BATCH_SIGMA_FLG,CHAR,"1",,,N,"11"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_BATCH_AVG_FLG,CHAR,"1",,,N,"23"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_BATCH_AVG_LL,NUMBER,"22","7","2",N,"41"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_NEAR_LL,NUMBER,"22","7","3",N,"13"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_Q_LSL_FLG,CHAR,"1",,,N,"20"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_NEAR_UL,NUMBER,"22","7","2",N,"10"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DGB_UL,NUMBER,"22","7","2",N,"11"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_SAMPLE_SIGMA_FLG,CHAR,"1",,,N,"26"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_AVG_UL,NUMBER,"22","7","3",N,"16"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CALIB_SAMPLES,NUMBER,"22","2","0",N,"3"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_SAMPLE_SIGMA,NUMBER,"22","7","2",N,"25"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,BATCH,VARCHAR2,"50",,,N,"1"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CAX_CAL_UL,NUMBER,"22","7","2",N,"13"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_SAMPLE_AVG_UL,NUMBER,"22","7","2",N,"27"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_CAL_UL,NUMBER,"22","7","2",N,"14"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_BATCH_Q_USL_FLG,CHAR,"1",,,N,"39"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_SAMPLE_LIMIT_FLG,CHAR,"1",,,N,"43"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_BATCH_Q_USL_LL,NUMBER,"22","7","2",N,"37"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_Q_LSL_REF,NUMBER,"22","8","3",N,"18"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,BATCH_SIGMA_UL,NUMBER,"22","7","3",N,"10"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_LL,NUMBER,"22","7","3",N,"12"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,BATCH_Q_LSL_FLG,CHAR,"1",,,N,"9"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_SAMPLE_Q_USL_FLG,CHAR,"1",,,N,"32"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_UL,NUMBER,"22","7","2",N,"9"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_Q_LSL_LL,NUMBER,"22","7","3",N,"18"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_SAMPLE_LIMIT_FLG,CHAR,"1",,,N,"24"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_SIGMA_UL,NUMBER,"22","7","3",N,"21"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_SAMPLE_Q_USL_REF,NUMBER,"22","7","2",N,"31"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_SL,NUMBER,"22","7","2",N,"8"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,AREA,VARCHAR2,"25",,,N,"2"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_AVG_FLG,CHAR,"1",,,N,"16"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_UL,NUMBER,"22","8","3",N,"22"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_BATCH_AVG_UL,NUMBER,"22","7","2",N,"40"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLING_TOLERANCE,NUMBER,"22","5","0",N,"3"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_LIMIT_FLG,CHAR,"1",,,N,"13"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_BATCH_SIGMA_FLG,CHAR,"1",,,N,"17"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DGB_NEAR_UL,NUMBER,"22","7","2",N,"12"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,AREA,VARCHAR2,"25",,,N,"2"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_NEAR_LL,NUMBER,"22","8","3",N,"23"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_BATCH_SIGMA_FLG,CHAR,"1",,,N,"36"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_CAL_LL,NUMBER,"22","7","2",N,"34"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_AVG_UL,NUMBER,"22","8","3",N,"15"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_NEAR_UL,NUMBER,"22","7","3",Y,"24"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,BATCH_Q_LSL_LL,NUMBER,"22","8","3",N,"7"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_BATCH_Q_USL_REF,NUMBER,"22","7","2",N,"19"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_BATCH_AVG_FLG,CHAR,"1",,,N,"42"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_SAMPLE_AVG_UL,NUMBER,"22","7","2",N,"46"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_AVG_LL,NUMBER,"22","7","3",N,"15"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,BATCH_SIGMA_UL,NUMBER,"22","8","3",N,"10"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,BATCH_AVG_FLG,CHAR,"1",,,N,"6"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_SAMPLE_AVG_FLG,CHAR,"1",,,N,"29"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,BATCH_Q_LSL_LL,NUMBER,"22","7","3",N,"7"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,BATCH_AVG_LL,NUMBER,"22","8","3",N,"4"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_SAMPLE_Q_USL_LL,NUMBER,"22","7","2",N,"30"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_SIGMA_UL,NUMBER,"22","8","3",N,"20"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,BATCH_Q_LSL_FLG,CHAR,"1",,,N,"9"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_BATCH_Q_USL_FLG,CHAR,"1",,,N,"20"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_UL,NUMBER,"22","7","2",N,"6"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_Q_LSL_REF,NUMBER,"22","7","3",N,"19"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,BATCH,VARCHAR2,"50",,,N,"1"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_SAMPLE_Q_USL_LL,NUMBER,"22","7","2",N,"49"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,BATCH_AVG_FLG,CHAR,"1",,,N,"6"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,AREA,VARCHAR2,"25",,,N,"2"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CALIB_TOLERANCE,NUMBER,"22","3","2",N,"4"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_AVG_FLG,CHAR,"1",,,N,"17"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_CAL_LL,NUMBER,"22","7","2",N,"15"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_SAMPLE_SIGMA,NUMBER,"22","7","2",N,"44"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,SAMPLE_SIGMA_FLG,CHAR,"1",,,N,"22"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_NEAR_UL,NUMBER,"22","7","2",N,"7"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_SAMPLE_Q_USL_FLG,CHAR,"1",,,N,"51"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_ZWICK_FTL_LIMITS,BATCH_Q_LSL_REF,NUMBER,"22","7","3",N,"8"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_SAMPLE_SIGMA_FLG,CHAR,"1",,,N,"45"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,CDS_BATCH_Q_USL_LL,NUMBER,"22","7","2",N,"18"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_UPG_LIMITS,DDS_BATCH_Q_USL_REF,NUMBER,"22","7","2",N,"38"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,IS_ZWICK_PGF_CLOSE,CHAR,"1",,,N,"24"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,PRODUCT_DESC,VARCHAR2,"100",,,Y,"6"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,BATCH,VARCHAR2,"50",,,N,"1"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,PROCESS_ORDER,VARCHAR2,"50",,,N,"4"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,BATCH_OPEN_DT,DATE,"7",,,N,"11"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,CHART_REP_PDF,BLOB,"4000",,,Y,"9"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,IS_DIMCARP_CLOSE,CHAR,"1",,,N,"15"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,DIMCARP_CLOSE_DT,DATE,"7",,,Y,"17"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,DIMCARP_CLOSE_USR,VARCHAR2,"10",,,Y,"16"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,IS_POSTPROD_SELECT,CHAR,"1",,,N,"27"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,CAMPAIGN,VARCHAR2,"50",,,N,"2"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,CHART_REP_XLS,BLOB,"4000",,,Y,"8"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,IS_ZWICK_FTL_CLOSE,CHAR,"1",,,N,"21"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,IS_UPG_CLOSE,CHAR,"1",,,N,"18"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,UPG_CLOSE_USR,VARCHAR2,"10",,,Y,"19"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,ZWICK_PGF_CLOSE_USR,VARCHAR2,"10",,,Y,"25"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,BATCH_OPEN_USR,VARCHAR2,"10",,,N,"10"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,LINE,VARCHAR2,"20",,,N,"3"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,UPG_CLOSE_DT,DATE,"7",,,Y,"20"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,IS_MANUAL,CHAR,"1",,,N,"7"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,BATCH_CLOSE_USR,VARCHAR2,"10",,,Y,"13"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,BATCH_CLOSE_DT,DATE,"7",,,Y,"14"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,ZWICK_FTL_CLOSE_DT,DATE,"7",,,Y,"23"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,PRODUCT_CODE,VARCHAR2,"50",,,N,"5"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,ZWICK_PGF_CLOSE_DT,DATE,"7",,,Y,"26"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,IS_BATCH_CLOSE,CHAR,"1",,,N,"12"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_BATCH,ZWICK_FTL_CLOSE_USR,VARCHAR2,"10",,,Y,"22"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_SAMPLINGS,IS_COMPLY,CHAR,"1",,,N,"10"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_SAMPLINGS,BATCH,VARCHAR2,"50",,,N,"1"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_EVENTS,EVENT_DT,DATE,"7",,,N,"7"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_SAMPLINGS,CLOSE_USR,VARCHAR2,"10",,,Y,"13"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_SAMPLINGS,CART_PER_PLAN,NUMBER,"22","10","0",N,"6"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_EVENTS,BATCH,VARCHAR2,"50",,,N,"1"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_EVENTS,USR_NM,NVARCHAR2,"120",,,N,"6"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_EVENTS,REASON,NVARCHAR2,"4000",,,N,"4"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_SAMPLINGS,CLOSE_DT,DATE,"7",,,Y,"14"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_SAMPLINGS,OPEN_USR,VARCHAR2,"10",,,Y,"11"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_SAMPLINGS,OPEN_DT,DATE,"7",,,Y,"12"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_SAMPLINGS,IS_CHART_CALC,CHAR,"1",,,N,"8"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_EVENTS,INSTRUMENT,VARCHAR2,"10",,,N,"3"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_SAMPLINGS,SAMPLING_ID,NUMBER,"22","38","0",N,"2"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_SAMPLINGS,IS_COMPLETE,CHAR,"1",,,N,"9"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_SAMPLINGS,CART_PRODUCE,NUMBER,"22","10","0",N,"7"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_SAMPLINGS,TYPE,VARCHAR2,"20",,,N,"4"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_EVENTS,USR_ID,VARCHAR2,"10",,,N,"5"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_EVENTS,SAMPLING_ID,NUMBER,"22","38","0",Y,"2"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_SAMPLINGS,SAMPLING_NO,NUMBER,"22","3","0",N,"3"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_SAMPLINGS,CART_PER_SAMPLING,NUMBER,"22","3","0",N,"5"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_AVG_FLG,CHAR,"1",,,N,"21"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_SIGMA_FLG,CHAR,"1",,,N,"38"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_LIMIT_FLG,CHAR,"1",,,N,"20"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_SIGMA_FLG,CHAR,"1",,,N,"96"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_UL,NUMBER,"22","7","2",N,"40"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_AVG_UL,NUMBER,"22","7","2",N,"85"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,CALIB_SAMPLES,NUMBER,"22","1","0",N,"3"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_AVG_UL,NUMBER,"22","7","2",N,"23"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,SAMPLING_TOLERANCE,NUMBER,"22","5","0",N,"6"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_SAMPLINGS,BATCH,VARCHAR2,"50",,,N,"2"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_AVG_LL,NUMBER,"22","7","2",N,"51"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_Q_LSL_LL,NUMBER,"22","7","2",N,"58"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_SAMPLINGS,CART_PER_SAMPLING,NUMBER,"22","3","0",N,"4"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_AVG_FLG,CHAR,"1",,,N,"17"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_SAMPLE_Q_LSL_REF,NUMBER,"22","7","2",N,"67"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_Q_USL_REF,NUMBER,"22","7","2",N,"29"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_CAL_LL_TOL,NUMBER,"22","7","2",N,"81"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_Q_USL_REF,NUMBER,"22","7","2",N,"95"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_AVG_FLG,CHAR,"1",,,N,"83"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_ACCEPT_CRIT,NUMBER,"22","7","2",N,"48"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_NEAR_LL,NUMBER,"22","7","2",N,"42"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_Q_LSL_LL,NUMBER,"22","7","2",N,"99"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_CAL_UL,NUMBER,"22","7","2",N,"11"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_NEAR_LL,NUMBER,"22","7","2",N,"9"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_CAL_UL_TOL,NUMBER,"22","7","2",N,"79"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_CAL_UL_TOL,NUMBER,"22","7","2",N,"12"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_AVG_LL,NUMBER,"22","7","2",N,"18"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_Q_USL_REF,NUMBER,"22","7","2",N,"37"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_LIMIT_FLG,CHAR,"1",,,N,"86"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_Q_USL_LL,NUMBER,"22","7","2",N,"28"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_NOMINAL,NUMBER,"22","7","2",N,"49"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_Q_LSL_FLG,CHAR,"1",,,N,"24"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_AVG_UL,NUMBER,"22","7","2",N,"19"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_NEAR_UL,NUMBER,"22","7","2",N,"41"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_SAMPLINGS,IS_COMPLETE,CHAR,"1",,,N,"8"
ORA_PRD248_GIPC_GMDM,"0314",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_AVG_LL,NUMBER,"22","7","2",N,"88"
